1356476163	[[158, 1]]	
4593679565	[[356, 2]]	
208016517	[[18, 1]]	[['PF01048', 1.1e-12, 54.5, 48, 146, 1, 128]]
1273039597	[[63, 1]]	[['PF17755', 4.8e-17, 68.8, 1, 110, 304, 415], ['PF17760', 2.7e-25, 94.9, 3, 108, 132, 243]]
3981947695	[[148, 1]]	
1710581050	[[356, 1]]	[['PF17755', 2.4e-30, 111.7, 1, 110, 291, 404], ['PF17760', 8.1e-40, 141.7, 1, 108, 134, 242]]
710122508	[[356, 1]]	
1317524612	[[360, 2]]	[['PF17755', 3.4e-28, 104.7, 1, 109, 99, 212]]
5943083981	[[356, 1]]	[['PF17760', 6.7e-38, 135.5, 1, 105, 131, 238]]
2575800455	[[361, 1]]	[['PF17760', 2.5e-18, 72.5, 1, 61, 132, 192]]
793858218	[[361, 1]]	[['PF00005', 9.8e-07, 36.1, 1, 32, 28, 86]]
595958172	[[63, 1]]	[['PF17755', 2.2e-33, 121.4, 1, 109, 287, 396], ['PF17760', 1.4e-35, 128.0, 1, 106, 130, 238]]
5605640927	[[492, 1]]	
910426170	[[62, 1]]	[['PF00005', 0.0017, 25.6, 1, 28, 16, 56]]
1814953751	[[88, 1]]	[['PF17760', 5.5e-13, 55.3, 1, 105, 670, 775]]
31679276	[[132, 1]]	[['PF00005', 0.0018, 25.5, 76, 137, 240, 357]]
3602473299	[[80, 1]]	
2528644288	[[160, 1]]	
2713204418	[[4, 1]]	[['PF17760', 1.5e-22, 86.1, 1, 107, 93, 206]]
3346395080	[[158, 1]]	[['PF17755', 0.0069, 23.3, 1, 24, 307, 332], ['PF17760', 6.3e-33, 119.5, 2, 107, 149, 257]]
1218837520	[[63, 3]]	[['PF17760', 1.5e-21, 82.8, 15, 107, 163, 272]]
3271282980	[[361, 1]]	[['PF17755', 2e-32, 118.3, 1, 109, 294, 407], ['PF17760', 4e-40, 142.6, 1, 107, 137, 245]]
1168854243	[[63, 1]]	[['PF00005', 0.0018, 25.6, 104, 137, 632, 681], ['PF17755', 0.0014, 25.5, 6, 106, 161, 256]]
2432841382	[[360, 1]]	[['PF01207', 1.3e-09, 44.3, 93, 223, 934, 1068], ['PF17755', 4.1e-32, 117.3, 1, 109, 311, 424], ['PF17760', 4.8e-38, 136.0, 1, 109, 154, 262]]
6352278291	[[492, 1]]	
519869972	[[361, 2]]	[['PF17755', 9.7e-32, 116.1, 3, 109, 295, 407], ['PF17760', 2.3e-40, 143.4, 1, 108, 137, 245]]
3308629554	[[132, 1]]	[['PF17760', 2e-13, 56.7, 2, 106, 223, 333]]
3411319566	[[492, 1]]	
671088610	[[88, 1]]	[['PF00884', 1.8e-10, 47.3, 202, 285, 2, 112], ['PF17755', 1.1e-33, 122.4, 1, 109, 372, 481], ['PF17760', 5.6e-37, 132.5, 1, 109, 213, 321]]
3085394386	[[361, 1]]	[['PF17755', 1e-34, 125.7, 1, 108, 288, 398], ['PF17760', 2.4e-37, 133.7, 2, 109, 131, 239]]
1174648415	[[158, 1]]	[['PF17760', 5.4e-13, 55.3, 5, 108, 132, 241]]
3317899053	[[132, 1]]	[['PF00005', 4e-07, 37.4, 51, 136, 15, 125]]
2632102746	[[158, 1]]	[['PF17760', 5.1e-18, 71.5, 6, 107, 141, 257]]
2682885951	[[62, 1]]	[['PF17760', 1e-19, 77.0, 2, 83, 132, 216]]
1546729913	[[1, 1]]	[['PF17755', 5.6e-36, 129.8, 1, 110, 293, 402], ['PF17760', 9.8e-36, 128.5, 1, 107, 130, 238]]
1147647848	[[421, 3]]	[['PF17755', 2.2e-16, 66.7, 1, 108, 290, 398], ['PF17760', 5.7e-27, 100.3, 3, 106, 133, 240]]
1292529990	[[158, 1]]	
2637622244	[[158, 1]]	[['PF00005', 0.00043, 27.5, 86, 137, 103, 204]]
4454641265	[[132, 1]]	
3575424433	[[476, 1]]	[['PF17755', 1.8e-17, 70.2, 3, 108, 303, 408], ['PF17760', 8.8e-31, 112.6, 1, 107, 145, 253]]
1136914001	[[361, 1]]	
3251545609	[[80, 1]]	[['PF17755', 7.9e-10, 45.6, 1, 109, 290, 400], ['PF17760', 9.4e-16, 64.2, 3, 91, 131, 220]]
2624458287	[[425, 1]]	
