885575014	[[2, 1], [3, 1], [4, 16], [54, 1], [63, 7]]	[['PF00006', 2.3e-70, 243.2, 1, 213, 134, 347], ['PF02874', 3.3e-19, 75.7, 1, 69, 8, 77]]
1535138241	[[361, 1]]	[['PF00006', 1.5e-74, 256.9, 1, 213, 32, 245]]
909822872	[[2, 1]]	
432918113	[[356, 1]]	[['PF00006', 2.1e-73, 253.2, 1, 213, 212, 435], ['PF02874', 5.1e-11, 49.5, 1, 67, 6, 68], ['PF16886', 7e-47, 164.8, 1, 121, 84, 203]]
3602854818	[[80, 1]]	[['PF00006', 1.2e-72, 250.7, 1, 213, 13, 226]]
2737456105	[[361, 1]]	[['PF00006', 3e-64, 223.2, 1, 213, 137, 357], ['PF02874', 1.7e-17, 70.2, 1, 69, 14, 80]]
646562404	[[361, 1]]	[['PF00006', 4.2e-59, 206.4, 43, 213, 1, 171]]
2798488031	[[319, 1]]	[['PF00006', 1.5e-21, 83.7, 136, 213, 1, 77]]
3585364195	[[80, 2]]	[['PF00006', 2.9e-72, 249.4, 1, 213, 213, 434], ['PF02874', 2e-08, 41.2, 1, 68, 7, 68], ['PF16886', 4.9e-38, 136.2, 1, 120, 84, 204]]
34169867	[[361, 1]]	[['PF00006', 5.1e-73, 251.9, 1, 213, 211, 434], ['PF02874', 2e-11, 50.8, 1, 69, 6, 68], ['PF16886', 1.2e-43, 154.3, 1, 121, 84, 202]]
3387826881	[[43, 1]]	[['PF00006', 3.9e-68, 235.9, 1, 213, 136, 355], ['PF02874', 6e-13, 55.7, 1, 69, 9, 80]]
971642874	[[356, 1]]	[['PF00006', 1.1e-74, 257.3, 1, 213, 137, 360], ['PF16886', 3.2e-44, 156.2, 1, 121, 9, 128]]
3443438026	[[492, 1]]	[['PF00006', 2.9e-41, 148.1, 92, 213, 1, 122]]
137420895	[[361, 1]]	[['PF00006', 2.3e-66, 230.2, 1, 213, 215, 436], ['PF02874', 1.7e-06, 35.0, 9, 69, 7, 71], ['PF16886', 6.1e-30, 110.1, 1, 120, 87, 206]]
193575082	[[356, 1]]	[['PF00006', 1.2e-16, 67.7, 153, 213, 1, 61]]
3965285573	[[132, 1], [148, 1]]	[['PF00006', 1.6e-69, 240.5, 1, 213, 141, 361], ['PF02874', 6.1e-17, 68.5, 1, 69, 10, 83]]
1244895072	[[158, 1]]	[['PF00006', 9.5e-53, 185.7, 44, 213, 1, 175]]
1376172635	[[158, 1]]	[['PF00006', 2.2e-14, 60.3, 157, 213, 1, 60]]
698158980	[[356, 1]]	[['PF00006', 4.3e-64, 222.7, 19, 213, 1, 205]]
1707055514	[[356, 1]]	[['PF00006', 1.3e-72, 250.6, 1, 213, 133, 346], ['PF02874', 6.4e-18, 71.6, 1, 69, 9, 76]]
