1812120533	[[88, 1]]	
2074459888	[[422, 1]]	[['PF00005', 7.5e-11, 49.4, 2, 137, 21, 148]]
1356476163	[[158, 1]]	
1051104187	[[476, 1]]	[['PF00005', 8.5e-36, 130.2, 3, 136, 18, 165]]
981172529	[[356, 1]]	
38133128	[[148, 1]]	[['PF00005', 1.1e-15, 65.1, 57, 137, 1, 96]]
1273039597	[[63, 1]]	[['PF17755', 4.8e-17, 68.8, 1, 110, 304, 415], ['PF17760', 2.7e-25, 94.9, 3, 108, 132, 243]]
2382566979	[[360, 1]]	
288458317	[[356, 1]]	[['PF00005', 3.2e-25, 96.0, 1, 137, 299, 448], ['PF00664', 4.8e-24, 92.2, 42, 274, 2, 238]]
3339598630	[[158, 1]]	[['PF14524', 1.1e-06, 35.3, 6, 133, 105, 240]]
594383723	[[132, 6], [158, 4]]	[['PF00005', 1.7e-33, 122.8, 2, 136, 20, 165], ['PF08402', 0.00069, 26.2, 1, 76, 275, 344]]
421602933	[[86, 1]]	[['PF09821', 3.2e-42, 150.5, 1, 119, 148, 266]]
2528644288	[[160, 1]]	
2551428627	[[361, 1]]	
3602473299	[[80, 1]]	
2781043956	[[89, 1]]	[['PF00005', 1.9e-27, 103.2, 1, 136, 10, 160]]
635727473	[[361, 1]]	[['PF00005', 1.3e-24, 94.0, 1, 136, 25, 176], ['PF00005', 8.1e-19, 75.3, 1, 131, 284, 416]]
2760359426	[[193, 2]]	[['PF00005', 5.3e-32, 118.0, 1, 137, 20, 167], ['PF08402', 2.6e-06, 34.0, 1, 76, 282, 357]]
639783872	[[132, 1]]	[['PF00005', 1.1e-12, 55.3, 82, 137, 1, 54], ['PF08402', 6.6e-08, 39.1, 1, 48, 171, 224]]
2729963214	[[361, 1]]	[['PF00005', 1.9e-20, 80.5, 2, 95, 21, 139], ['PF00005', 2.5e-18, 73.7, 1, 133, 250, 405]]
2432841382	[[360, 1]]	[['PF01207', 1.3e-09, 44.3, 93, 223, 934, 1068], ['PF17755', 4.1e-32, 117.3, 1, 109, 311, 424], ['PF17760', 4.8e-38, 136.0, 1, 109, 154, 262]]
414470391	[[18, 1]]	[['PF00005', 1.3e-18, 74.6, 1, 135, 76, 209], ['PF08003', 2.9e-06, 33.2, 118, 220, 364, 481], ['PF08241', 1e-07, 39.1, 1, 84, 372, 464], ['PF08242', 3.6e-05, 31.0, 1, 91, 372, 464], ['PF13489', 9.9e-10, 45.0, 20, 161, 344, 537], ['PF13649', 7.7e-07, 36.3, 2, 87, 371, 464], ['PF13847', 6.9e-09, 42.3, 4, 123, 366, 511]]
3336363422	[[158, 1]]	[['PF00005', 8.8e-29, 107.5, 6, 136, 21, 167]]
1546570134	[[62, 1]]	[['PF00005', 1.1e-19, 78.1, 1, 136, 19, 157]]
3277884106	[[361, 1]]	[['PF00005', 1e-25, 97.6, 2, 137, 20, 166]]
3497059936	[[492, 1]]	[['PF00005', 9e-08, 39.5, 79, 136, 21, 104]]
6329245385	[[492, 1]]	
1093228063	[[476, 1]]	[['PF08402', 3.3e-09, 43.3, 1, 66, 120, 182]]
852732457	[[4, 1]]	
1546729913	[[1, 1]]	[['PF17755', 5.6e-36, 129.8, 1, 110, 293, 402], ['PF17760', 9.8e-36, 128.5, 1, 107, 130, 238]]
1159369074	[[4, 1]]	[['PF00005', 8.9e-08, 39.5, 74, 135, 1, 80]]
1074518809	[[117, 1]]	[['PF00005', 3.7e-08, 40.7, 23, 137, 1, 110], ['PF16326', 1.5e-08, 41.3, 6, 64, 216, 282]]
1088024235	[[3, 1]]	[['PF00005', 1.6e-23, 90.5, 1, 135, 10, 153]]
2624087681	[[425, 1]]	[['PF00005', 1.7e-15, 64.5, 1, 136, 555, 693], ['PF00005', 3.4e-24, 92.7, 1, 137, 1177, 1323], ['PF00664', 6.5e-12, 52.4, 27, 245, 831, 1095], ['PF00664', 6.5e-18, 72.1, 1, 268, 119, 388]]
217686164	[[356, 1]]	
1147647848	[[421, 3]]	[['PF17755', 2.2e-16, 66.7, 1, 108, 290, 398], ['PF17760', 5.7e-27, 100.3, 3, 106, 133, 240]]
1823002936	[[88, 1]]	[['PF00005', 1.2e-05, 32.7, 90, 137, 10, 70], ['PF03459', 2.3e-08, 40.7, 2, 63, 205, 269]]
3380614686	[[361, 1]]	[['PF00005', 3.4e-34, 125.0, 1, 136, 21, 170]]
4551039341	[[356, 1]]	[['PF00005', 1.1e-11, 52.2, 64, 136, 1, 83]]
3338168971	[[158, 1]]	[['PF00005', 1.1e-05, 32.7, 54, 137, 29, 148], ['PF02746', 0.00031, 27.5, 90, 117, 4, 36]]
6255608403	[[132, 1]]	[['PF00005', 8.3e-06, 33.1, 76, 137, 8, 81]]
1565493965	[[93, 1]]	[['PF09587', 7.9e-14, 58.5, 219, 254, 101, 143]]
