4538262659	[[356, 1]]	[['PF00005', 8.5e-08, 39.6, 103, 136, 1, 38]]
1225378075	[[360, 2]]	
3293033987	[[492, 1]]	
3603866310	[[80, 1]]	[['PF16074', 7.6e-22, 84.3, 2, 125, 197, 333]]
1356476163	[[158, 1]]	
3323424366	[[132, 1]]	
3330739466	[[132, 1]]	
208016517	[[18, 1]]	[['PF01048', 1.1e-12, 54.5, 48, 146, 1, 128]]
4593679565	[[356, 2]]	
1061794281	[[480, 1]]	
2955516542	[[361, 1]]	[['PF13749', 1.5e-07, 37.8, 5, 87, 361, 445]]
1273039597	[[63, 1]]	[['PF17755', 4.8e-17, 68.8, 1, 110, 304, 415], ['PF17760', 2.7e-25, 94.9, 3, 108, 132, 243]]
2382566979	[[360, 1]]	
3981947695	[[148, 1]]	
288458317	[[356, 1]]	[['PF00005', 3.2e-25, 96.0, 1, 137, 299, 448], ['PF00664', 4.8e-24, 92.2, 42, 274, 2, 238]]
1710581050	[[356, 1]]	[['PF17755', 2.4e-30, 111.7, 1, 110, 291, 404], ['PF17760', 8.1e-40, 141.7, 1, 108, 134, 242]]
710122508	[[356, 1]]	
1317524612	[[360, 2]]	[['PF17755', 3.4e-28, 104.7, 1, 109, 99, 212]]
793858218	[[361, 1]]	[['PF00005', 9.8e-07, 36.1, 1, 32, 28, 86]]
5943083981	[[356, 1]]	[['PF17760', 6.7e-38, 135.5, 1, 105, 131, 238]]
2575800455	[[361, 1]]	[['PF17760', 2.5e-18, 72.5, 1, 61, 132, 192]]
414458588	[[18, 1]]	
5945416711	[[356, 1]]	
595958172	[[63, 1]]	[['PF17755', 2.2e-33, 121.4, 1, 109, 287, 396], ['PF17760', 1.4e-35, 128.0, 1, 106, 130, 238]]
1149681063	[[360, 1]]	[['PF04015', 4.8e-13, 56.3, 1, 74, 38, 141]]
462605755	[[132, 1]]	
1329635880	[[63, 1]]	[['PF00005', 4e-25, 95.7, 1, 137, 22, 173], ['PF00005', 9.3e-20, 78.3, 2, 136, 305, 451], ['PF13304', 1.5e-05, 31.8, 229, 303, 376, 486]]
5605640927	[[492, 1]]	
1814953751	[[88, 1]]	[['PF17760', 5.5e-13, 55.3, 1, 105, 670, 775]]
31679276	[[132, 1]]	[['PF00005', 0.0018, 25.5, 76, 137, 240, 357]]
2528644288	[[160, 1]]	
3602473299	[[80, 1]]	
2551428627	[[361, 1]]	
2788198865	[[89, 1]]	
2713204418	[[4, 1]]	[['PF17760', 1.5e-22, 86.1, 1, 107, 93, 206]]
1349890819	[[132, 1]]	[['PF00005', 3.4e-28, 105.6, 10, 136, 1, 142], ['PF00005', 5.5e-05, 30.5, 1, 52, 246, 309]]
3346395080	[[158, 1]]	[['PF17755', 0.0069, 23.3, 1, 24, 307, 332], ['PF17760', 6.3e-33, 119.5, 2, 107, 149, 257]]
1218837520	[[63, 3]]	[['PF17760', 1.5e-21, 82.8, 15, 107, 163, 272]]
3271282980	[[361, 1]]	[['PF17755', 2e-32, 118.3, 1, 109, 294, 407], ['PF17760', 4e-40, 142.6, 1, 107, 137, 245]]
1168854243	[[63, 1]]	[['PF00005', 0.0018, 25.6, 104, 137, 632, 681], ['PF17755', 0.0014, 25.5, 6, 106, 161, 256]]
2655245214	[[105, 1]]	
2432841382	[[360, 1]]	[['PF01207', 1.3e-09, 44.3, 93, 223, 934, 1068], ['PF17755', 4.1e-32, 117.3, 1, 109, 311, 424], ['PF17760', 4.8e-38, 136.0, 1, 109, 154, 262]]
6352278291	[[492, 1]]	
1094265822	[[476, 1]]	[['PF17755', 4e-16, 65.9, 16, 109, 1, 101]]
519869972	[[361, 2]]	[['PF17755', 9.7e-32, 116.1, 3, 109, 295, 407], ['PF17760', 2.3e-40, 143.4, 1, 108, 137, 245]]
3308629554	[[132, 1]]	[['PF17760', 2e-13, 56.7, 2, 106, 223, 333]]
2729963214	[[361, 1]]	[['PF00005', 1.9e-20, 80.5, 2, 95, 21, 139], ['PF00005', 2.5e-18, 73.7, 1, 133, 250, 405]]
2173344081	[[158, 1]]	
798440699	[[360, 1], [361, 2]]	
3411319566	[[492, 1]]	
671088610	[[88, 1]]	[['PF00884', 1.8e-10, 47.3, 202, 285, 2, 112], ['PF17755', 1.1e-33, 122.4, 1, 109, 372, 481], ['PF17760', 5.6e-37, 132.5, 1, 109, 213, 321]]
3085394386	[[361, 1]]	[['PF17755', 1e-34, 125.7, 1, 108, 288, 398], ['PF17760', 2.4e-37, 133.7, 2, 109, 131, 239]]
1174648415	[[158, 1]]	[['PF17760', 5.4e-13, 55.3, 5, 108, 132, 241]]
6209942393	[[132, 1]]	
3293804162	[[492, 1]]	[['PF00005', 1.6e-32, 119.6, 1, 137, 17, 201]]
3317899053	[[132, 1]]	[['PF00005', 4e-07, 37.4, 51, 136, 15, 125]]
6329245385	[[492, 1]]	
2632102746	[[158, 1]]	[['PF17760', 5.1e-18, 71.5, 6, 107, 141, 257]]
2682885951	[[62, 1]]	[['PF17760', 1e-19, 77.0, 2, 83, 132, 216]]
1546729913	[[1, 1]]	[['PF17755', 5.6e-36, 129.8, 1, 110, 293, 402], ['PF17760', 9.8e-36, 128.5, 1, 107, 130, 238]]
782514675	[[361, 1]]	[['PF00005', 4.4e-05, 30.8, 79, 137, 1, 77]]
1147647848	[[421, 3]]	[['PF17755', 2.2e-16, 66.7, 1, 108, 290, 398], ['PF17760', 5.7e-27, 100.3, 3, 106, 133, 240]]
3228374625	[[428, 1]]	[['PF00005', 6e-07, 36.8, 60, 137, 1, 89]]
5696904757	[[132, 1]]	[['PF17755', 6.5e-07, 36.2, 2, 67, 179, 271], ['PF17760', 5.2e-08, 39.3, 6, 107, 28, 128]]
1292529990	[[158, 1]]	
2637622244	[[158, 1]]	[['PF00005', 0.00043, 27.5, 86, 137, 103, 204]]
4454641265	[[132, 1]]	
113775869	[[88, 1]]	[['PF00398', 0.00011, 28.1, 16, 73, 58, 134], ['PF01135', 3.6e-21, 82.6, 3, 129, 5, 136], ['PF02911', 1.1e-18, 73.8, 1, 91, 278, 370]]
3575424433	[[476, 1]]	[['PF17755', 1.8e-17, 70.2, 3, 108, 303, 408], ['PF17760', 8.8e-31, 112.6, 1, 107, 145, 253]]
1136914001	[[361, 1]]	
3251545609	[[80, 1]]	[['PF17755', 7.9e-10, 45.6, 1, 109, 290, 400], ['PF17760', 9.4e-16, 64.2, 3, 91, 131, 220]]
2624458287	[[425, 1]]	
6207366951	[[106, 1]]	[['PF01300', 1.7e-07, 37.5, 106, 177, 186, 260]]
